timestamp,day,hour,voltage,current,power,kwh,biaya
2026-04-23 08:14:55,23,8,217.7,0.19,40.2,0.1,147.36
2026-04-23 08:15:01,23,8,218.1,0.19,40.5,0.1,147.36
2026-04-23 08:15:06,23,8,218.6,0.19,40.8,0.1,147.36
2026-04-23 08:15:11,23,8,219.0,0.19,40.9,0.1,147.36
2026-04-23 08:15:16,23,8,217.9,0.19,40.4,0.1,147.36
2026-04-23 08:15:22,23,8,217.8,0.19,40.4,0.1,147.36
2026-04-23 08:15:27,23,8,217.4,0.19,40.4,0.1,147.36
2026-04-23 08:15:33,23,8,216.4,0.19,40.1,0.1,147.36
2026-04-23 08:15:39,23,8,216.5,0.19,39.9,0.1,147.36
2026-04-23 08:15:44,23,8,215.9,0.19,40.0,0.1,147.36
2026-04-23 08:15:49,23,8,216.3,0.19,39.9,0.1,147.36
2026-04-23 08:15:55,23,8,216.6,0.19,40.0,0.1,147.36
2026-04-23 08:15:59,23,8,216.1,0.19,39.7,0.1,147.36
2026-04-23 08:16:06,23,8,217.0,0.19,40.2,0.1,147.36
2026-04-23 08:16:11,23,8,216.9,0.19,40.2,0.1,147.36
2026-04-23 08:16:16,23,8,216.0,0.19,39.7,0.1,147.36
2026-04-23 08:16:22,23,8,216.2,0.19,39.8,0.1,147.36
2026-04-23 08:16:28,23,8,214.0,0.19,39.3,0.1,148.8
2026-04-23 08:16:34,23,8,216.3,0.19,40.1,0.1,148.8
2026-04-23 08:16:40,23,8,215.2,0.19,39.5,0.1,148.8
2026-04-23 08:16:46,23,8,217.0,0.19,40.2,0.1,148.8
2026-04-23 08:16:51,23,8,216.5,0.19,39.9,0.1,148.8
2026-04-23 08:16:56,23,8,215.4,0.19,39.7,0.1,148.8
2026-04-23 08:17:02,23,8,216.1,0.19,39.7,0.1,148.8
2026-04-23 08:17:08,23,8,217.3,0.19,40.4,0.1,148.8
2026-04-23 08:17:13,23,8,216.0,0.19,39.9,0.1,148.8
2026-04-23 08:17:18,23,8,217.8,0.19,40.5,0.1,148.8
2026-04-23 08:17:24,23,8,217.3,0.19,40.3,0.1,148.8
2026-04-23 08:17:29,23,8,216.6,0.19,40.1,0.1,148.8
2026-04-23 08:17:34,23,8,215.9,0.19,39.9,0.1,148.8
2026-04-23 08:17:40,23,8,216.1,0.19,40.0,0.1,148.8
2026-04-23 08:17:46,23,8,215.5,0.19,39.6,0.1,148.8
2026-04-23 08:17:51,23,8,217.1,0.19,40.3,0.1,150.25
2026-04-23 08:17:57,23,8,216.7,0.19,40.1,0.1,150.25
2026-04-23 08:18:03,23,8,216.8,0.19,40.1,0.1,150.25
2026-04-23 08:18:09,23,8,217.5,0.19,40.4,0.1,150.25
2026-04-23 08:18:14,23,8,216.4,0.19,40.0,0.1,150.25
2026-04-23 08:18:20,23,8,216.7,0.19,40.1,0.1,150.25
2026-04-23 08:18:25,23,8,217.7,0.19,40.4,0.1,150.25
2026-04-23 08:18:31,23,8,217.2,0.19,40.4,0.1,150.25
2026-04-23 08:18:36,23,8,216.9,0.19,40.2,0.1,150.25
2026-04-23 08:18:41,23,8,217.3,0.19,40.3,0.1,150.25
2026-04-23 08:18:46,23,8,219.3,0.19,41.0,0.1,150.25
2026-04-23 08:18:51,23,8,219.2,0.19,41.1,0.1,150.25
2026-04-23 08:18:56,23,8,218.6,0.19,40.9,0.1,150.25
2026-04-23 08:19:02,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:07,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:13,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:18,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:23,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:28,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:33,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:38,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:44,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:49,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:19:55,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:00,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:05,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:10,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:16,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:21,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:26,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:31,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:37,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:42,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:47,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:53,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:20:58,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:03,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:08,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:13,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:18,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:24,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:29,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:34,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:40,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:44,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:51,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:21:56,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:01,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:06,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:11,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:16,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:21,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:26,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:31,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:36,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:41,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:46,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:52,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:22:57,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:02,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:07,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:12,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:17,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:22,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:29,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:34,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:39,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:45,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:50,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:23:55,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:00,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:05,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:10,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:15,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:22,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:27,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:32,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:37,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:42,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:48,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:24:54,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:00,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:05,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:10,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:15,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:20,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:26,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:31,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:38,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:43,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:48,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:53,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:25:58,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:03,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:08,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:14,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:19,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:25,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:30,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:35,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:40,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:45,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:50,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:26:56,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:01,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:06,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:11,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:17,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:23,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:29,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:34,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:39,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:44,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:49,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:27:54,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:01,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:06,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:11,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:17,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:22,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:27,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:32,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:37,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:42,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:47,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:52,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:28:57,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:02,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:07,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:12,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:17,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:22,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:27,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:32,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:38,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:43,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:48,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:53,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:29:58,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:05,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:10,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:15,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:20,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:25,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:31,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:36,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:42,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:47,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:52,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:30:57,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:02,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:07,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:13,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:18,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:24,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:30,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:35,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:41,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:46,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:51,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:31:57,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:02,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:09,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:14,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:19,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:24,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:29,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:34,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:39,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:45,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:56,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:32:50,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:02,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:07,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:13,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:18,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:23,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:28,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:33,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:39,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:44,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:49,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:33:54,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:00,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:05,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:10,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:15,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:22,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:27,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:32,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:37,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:42,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:47,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:52,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:34:57,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:02,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:07,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:12,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:17,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:22,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:27,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:32,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:38,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:43,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:48,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:53,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:35:59,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:04,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:10,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:16,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:22,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:27,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:32,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:38,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:43,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:48,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:53,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:36:59,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:04,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:09,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:14,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:19,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:26,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:31,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:37,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:42,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:47,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:52,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:37:59,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:04,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:09,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:14,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:19,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:24,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:30,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:35,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:40,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:45,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:50,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:38:55,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:01,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:06,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:11,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:16,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:21,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:26,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:32,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:37,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:42,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:47,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:52,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:39:57,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:03,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:09,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:14,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:19,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:25,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:30,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:36,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:41,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:46,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:52,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:40:57,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:41:02,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:41:08,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:41:13,23,8,164.9,0.15,31.6,0.1,150.25
2026-04-23 08:41:19,23,8,164.9,0.15,31.6,0.1,150.25
